TimeLimit.truncated,actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_entropy,critic_entropy_max,critic_entropy_min,critic_loss,critic_norm_entropy,critic_norm_entropy_max,critic_norm_entropy_min,duration,episode,episode_reward,labeled_feedback,reward_learning_acc,step,success,total_feedback,true_episode_reward,vlm_acc 
1.0,-0.9557079935073852,-93.68085388183594,-1.0,0.0002980277181632118,0.00672617170045798,0.9740197163820267,0.0,0.0,0.0,0.00649607926607132,0.0,0.0,0.0,188.4148395061493,2871.0,98.21444591879845,1229.0,0.6027508090614887,287100,1.0,2850.0,-58.11868215133234,0.0
1.0,-0.9615294522047043,-93.68626754760743,-1.0,0.0002573638809190015,0.006687837408434525,0.9747396975755691,0.0,0.0,0.0,0.006476744801038876,0.0,0.0,0.0,1.7527186870574951,2872.0,99.73281025886536,1236.0,0.6027508090614887,287200,1.0,2900.0,-59.17472307528152,0.0
1.0,-1.0012593597173691,-93.69020446777344,-1.0,-8.35303759231465e-06,0.006665835765055293,0.975204183459282,0.0,0.0,0.0,0.005520702732028439,0.0,0.0,0.0,1.7699594497680664,2873.0,99.29651540517807,1236.0,0.6027508090614887,287300,1.0,2900.0,-61.830417957407995,0.0
1.0,-0.9666254311800003,-93.67707801818848,-1.0,0.00022217162557353732,0.00665414476995388,0.9753131628036499,0.0,0.0,0.0,0.0065759972878731785,0.0,0.0,0.0,1.9025185108184814,2874.0,99.73281025886536,1236.0,0.6027508090614887,287400,1.0,2900.0,-58.84701228293882,0.0
1.0,-0.9744194668531417,-93.66634796142579,-1.0,0.00016962376077572116,0.006633169694813851,0.9746806770563126,0.0,0.0,0.0,0.006788343440275639,0.0,0.0,0.0,1.9111480712890625,2875.0,96.31630961596966,1236.0,0.6027508090614887,287500,1.0,2900.0,-61.51960388125883,0.0
1.0,-0.9683648729324341,-93.6741608428955,-1.0,0.00020883938306724304,0.0066064428448708344,0.9765152239799499,0.0,0.0,0.0,0.004713137099752202,0.0,0.0,0.0,1.875730037689209,2876.0,96.00563721358776,1236.0,0.6027508090614887,287600,1.0,2900.0,-62.793826924251086,0.0
1.0,-0.993314391374588,-93.66978797912597,-1.0,4.407561584230279e-05,0.006579449202227909,0.9756343948841095,0.0,0.0,0.0,0.006967583928490058,0.0,0.0,0.0,1.8954989910125732,2877.0,98.017791390419,1236.0,0.6027508090614887,287700,1.0,2900.0,-57.04612929453863,0.0
1.0,-0.9862254196405411,-93.66448165893554,-1.0,9.075782563741086e-05,0.0065572751118505015,0.9754463094472885,0.0,0.0,0.0,0.004846107151824981,0.0,0.0,0.0,1.9745850563049316,2878.0,94.81489080190659,1236.0,0.6027508090614887,287800,1.0,2900.0,-63.96094316248041,0.0
1.0,-0.962361462712288,-93.65913391113281,-1.0,0.0002466321055908338,0.00654711881866423,0.9755191045999527,0.0,0.0,0.0,0.007279806473525241,0.0,0.0,0.0,1.891221284866333,2879.0,98.80675837397575,1236.0,0.6027508090614887,287900,1.0,2900.0,-63.780411346884414,0.0
1.0,-1.0081159603595733,-93.66325706481933,-1.0,-5.286889674607664e-05,0.006528314821001559,0.9750063240528106,0.0,0.0,0.0,0.006251330326776951,0.0,0.0,0.0,1.9008944034576416,2880.0,98.8363847732544,1236.0,0.6027508090614887,288000,1.0,2900.0,-55.69832480875177,0.0
1.0,-0.9719137591123581,-93.65464546203613,-1.0,0.00018329606096813224,0.006527574619980263,0.977377541065216,0.0,0.0,0.0,0.006372184463543817,0.0,0.0,0.0,1.9052238464355469,2881.0,96.88852560520172,1236.0,0.6027508090614887,288100,1.0,2900.0,-57.72039941348801,0.0
1.0,-0.9735054820775986,-93.65153343200683,-1.0,0.0001722851964950678,0.0065055813245930676,0.976355791091919,0.0,0.0,0.0,0.005358009843621403,0.0,0.0,0.0,1.9102470874786377,2882.0,98.87197649478912,1236.0,0.6027508090614887,288200,1.0,2900.0,-56.1685925336657,0.0
1.0,-0.9764825242757798,-93.64840621948242,-1.0,0.00015249412846969789,0.006484812952951038,0.9748462289571762,0.0,0.0,0.0,0.0060484724922571335,0.0,0.0,0.0,1.9363737106323242,2883.0,98.8363847732544,1236.0,0.6027508090614887,288300,1.0,2900.0,-55.659145959967226,0.0
1.0,-0.9925954979658127,-93.6399114227295,-1.0,4.7904635102895554e-05,0.006465825645979395,0.977078122496605,0.0,0.0,0.0,0.005823527886532247,0.0,0.0,0.0,1.9503886699676514,2884.0,97.43203830718994,1236.0,0.6027508090614887,288400,1.0,2900.0,-55.75361618829737,0.0
1.0,-0.9445945763587952,-93.63449516296387,-1.0,0.000356781673963269,0.006438183920477142,0.9767526227235794,0.0,0.0,0.0,0.0063950505224056545,0.0,0.0,0.0,1.9482345581054688,2885.0,99.73281025886536,1236.0,0.6027508090614887,288500,1.0,2900.0,-58.542192755634055,0.0
1.0,-0.9779987698793411,-93.653833694458,-1.0,0.0001408505161452922,0.0063968210310357395,0.9760954314470291,0.0,0.0,0.0,0.005343253582250327,0.0,0.0,0.0,1.8635849952697754,2886.0,97.58581230044365,1236.0,0.6027508090614887,288600,1.0,2900.0,-59.92876312954041,0.0
1.0,-0.9629193586111069,-93.6380744934082,-1.0,0.00023641220188437727,0.00637398475830759,0.9769137245416641,0.0,0.0,0.0,0.007326204355340451,0.0,0.0,0.0,1.8737142086029053,2887.0,97.23716895282269,1236.0,0.6027508090614887,288700,1.0,2900.0,-59.57300734934672,0.0
1.0,-0.9567791050672532,-93.64355094909668,-1.0,0.00027413147337938424,0.006338258375579803,0.9768383824825286,0.0,0.0,0.0,0.0059663382486905905,0.0,0.0,0.0,1.9326622486114502,2888.0,99.40152895450592,1236.0,0.6027508090614887,288800,1.0,2900.0,-58.72824203011616,0.0
1.0,-0.9493966794013977,-93.66637145996094,-1.0,0.00031889088200841797,0.006304583500726206,0.9764950096607208,0.0,0.0,0.0,0.005494011341361329,0.0,0.0,0.0,1.8744308948516846,2889.0,99.14705717563629,1236.0,0.6027508090614887,288900,1.0,2900.0,-57.21198459332949,0.0
1.0,-0.9674010878801346,-93.66274093627929,-1.0,0.0002042529359823675,0.006254564560258156,0.9770355886220932,0.0,0.0,0.0,0.005907226420240477,0.0,0.0,0.0,1.7176189422607422,2890.0,97.74271070957184,1236.0,0.6027508090614887,289000,1.0,2900.0,-59.855654289973934,0.0
1.0,-0.9531680679321289,-93.6492699432373,-1.0,0.00029197641015343834,0.006238573424125461,0.9759968084096908,0.0,0.0,0.0,0.006235537270549684,0.0,0.0,0.0,1.7074148654937744,2891.0,98.80675837397575,1236.0,0.6027508090614887,289100,1.0,2900.0,-63.55746363359139,0.0
1.0,-0.9231762075424195,-93.65112754821777,-1.0,0.00047488469530435393,0.006182534916396616,0.9763152492046356,0.0,0.0,0.0,0.006225681100040674,0.0,0.0,0.0,1.7110137939453125,2892.0,94.36697149276733,1236.0,0.6027508090614887,289200,1.0,2900.0,-61.6742225327895,0.0
1.0,-0.9436010485887527,-93.64410011291504,-1.0,0.00034563223889563235,0.006123547417915365,0.9763789844512939,0.0,0.0,0.0,0.00714276430895552,0.0,0.0,0.0,1.6970312595367432,2893.0,97.58581230044365,1236.0,0.6027508090614887,289300,1.0,2900.0,-60.66973289482029,0.0
1.0,-0.944593613743782,-93.65480781555176,-1.0,0.00033712922997438,0.006079382698960684,0.9769522750377655,0.0,0.0,0.0,0.006167394967051223,0.0,0.0,0.0,1.7262461185455322,2894.0,95.23862694203854,1236.0,0.6027508090614887,289400,1.0,2900.0,-61.37459762567909,0.0
1.0,-0.9069892472028732,-93.63074028015137,-1.0,0.0005610430950400768,0.006040176195200567,0.9770598065853119,0.0,0.0,0.0,0.0050610454846173525,0.0,0.0,0.0,1.70261812210083,2895.0,99.56716960668564,1236.0,0.6027508090614887,289500,1.0,2900.0,-61.13380424257436,0.0
1.0,-0.9348276883363724,-93.62434906005859,-1.0,0.00038927299003262307,0.005974153959586965,0.9754074001312256,0.0,0.0,0.0,0.006490977127104998,0.0,0.0,0.0,1.7490379810333252,2896.0,98.19701886177063,1236.0,0.6027508090614887,289600,1.0,2900.0,-63.456485643365866,0.0
1.0,-0.9173750388622284,-93.6193162536621,-1.0,0.000489441631398222,0.005917010686486821,0.9761485016345978,0.0,0.0,0.0,0.00710286277346313,0.0,0.0,0.0,1.7299790382385254,2897.0,99.14705717563629,1236.0,0.6027508090614887,289700,1.0,2900.0,-57.52280804124057,0.0
1.0,-0.921351283788681,-93.63831695556641,-1.0,0.00046165845644281946,0.0058703154693237345,0.9765795087814331,0.0,0.0,0.0,0.005737488283775747,0.0,0.0,0.0,1.7304580211639404,2898.0,96.31630961596966,1236.0,0.6027508090614887,289800,1.0,2900.0,-61.98328273124044,0.0
1.0,-0.9542777246236801,-93.66498214721679,-1.0,0.0002664394091334543,0.005830056950828247,0.9754571157693863,0.0,0.0,0.0,0.0070950810483191165,0.0,0.0,0.0,1.746300458908081,2899.0,95.69496481120586,1236.0,0.6027508090614887,289900,1.0,2900.0,-62.737093524671835,0.0
1.0,-0.9195918148756027,-93.64869865417481,-1.0,0.00046548161153623366,0.005792327889281122,0.9758834850788116,0.0,0.0,0.0,0.005782186372671277,0.0,0.0,0.0,1.7666079998016357,2900.0,98.49608597159386,1236.0,0.6027508090614887,290000,1.0,2900.0,-63.77666165074245,0.0
1.0,-0.945140261054039,-93.67128074645996,-1.0,0.00031522326244157737,0.005744243673707826,0.9768114995956421,0.0,0.0,0.0,0.006512175905518234,0.0,0.0,0.0,5.078110218048096,2901.0,99.27188348770142,1236.0,0.6027508090614887,290100,1.0,2900.0,-61.36720437961206,0.0
1.0,-0.9609668427705764,-93.6766707611084,-1.0,0.0002231752741499804,0.005715756242213542,0.9767540138959885,0.0,0.0,0.0,0.006778562827967107,0.0,0.0,0.0,1.70863676071167,2902.0,97.57074026763439,1236.0,0.6027508090614887,290200,1.0,2900.0,-61.44905786724766,0.0
1.0,-0.9262089061737061,-93.68978462219238,-1.0,0.0004193128727092699,0.005684959730804569,0.9756668162345886,0.0,0.0,0.0,0.0059518950385972855,0.0,0.0,0.0,1.7050323486328125,2903.0,94.05629909038544,1236.0,0.6027508090614887,290300,1.0,2900.0,-61.64538953739665,0.0
1.0,-0.9733400940895081,-93.70665954589843,-1.0,0.00015068674379108414,0.005651700674730952,0.9750653797388077,0.0,0.0,0.0,0.0069349523796699945,0.0,0.0,0.0,1.7312967777252197,2904.0,96.40348444879055,1236.0,0.6027508090614887,290400,1.0,2900.0,-61.21155408483481,0.0
1.0,-0.9205220532417298,-93.71324378967284,-1.0,0.00044669245722616323,0.005622507825913848,0.9760915052890777,0.0,0.0,0.0,0.0070975795690901575,0.0,0.0,0.0,1.7527241706848145,2905.0,99.73281025886536,1236.0,0.6027508090614887,290500,1.0,2900.0,-57.52283630182166,0.0
1.0,-0.9562449258565903,-93.70365867614746,-1.0,0.00024422294180112655,0.005582282001718586,0.9751563769578934,0.0,0.0,0.0,0.0070775474817492065,0.0,0.0,0.0,1.6979191303253174,2906.0,99.33670622110367,1236.0,0.6027508090614887,290600,1.0,2900.0,-62.15503255084413,0.0
1.0,-0.9321181136369705,-93.69600090026856,-1.0,0.00037666886499209795,0.005549266734466384,0.9759975212812424,0.0,0.0,0.0,0.006426368993707001,0.0,0.0,0.0,1.714874267578125,2907.0,96.09281204640865,1236.0,0.6027508090614887,290700,1.0,2900.0,-57.89302293300319,0.0
1.0,-0.9195586538314819,-93.70868728637696,-1.0,0.0004430165128906083,0.005500830490539099,0.9773322480916977,0.0,0.0,0.0,0.005465893289074302,0.0,0.0,0.0,1.7090792655944824,2908.0,99.40152895450592,1236.0,0.6027508090614887,290800,1.0,2900.0,-60.551229760198765,0.0
1.0,-0.9836862015724183,-93.72084274291993,-1.0,8.940783940488473e-05,0.0054749350233673525,0.9755399894714355,0.0,0.0,0.0,0.007597081761341542,0.0,0.0,0.0,1.7160108089447021,2909.0,99.56716960668564,1236.0,0.6027508090614887,290900,1.0,2900.0,-59.329842387637676,0.0
1.0,-0.959265638589859,-93.73427627563477,-1.0,0.0002224179085169453,0.005463751304615139,0.9766297829151154,0.0,0.0,0.0,0.006021893408615142,0.0,0.0,0.0,1.7735340595245361,2910.0,96.61582414805889,1236.0,0.6027508090614887,291000,1.0,2900.0,-58.236753190562446,0.0
1.0,-0.9745480716228485,-93.73169342041015,-1.0,0.00013845554203726352,0.005440123749130488,0.9764019113779068,0.0,0.0,0.0,0.006248801675392315,0.0,0.0,0.0,1.7802143096923828,2911.0,99.11146545410156,1236.0,0.6027508090614887,291100,1.0,2900.0,-57.118506827751204,0.0
1.0,-0.9718961930274963,-93.72354362487793,-1.0,0.00015242520561514538,0.005425242079334432,0.9767508774995803,0.0,0.0,0.0,0.0061548019153997305,0.0,0.0,0.0,1.751500129699707,2912.0,97.87494984269142,1236.0,0.6027508090614887,291200,1.0,2900.0,-60.74117322201404,0.0
1.0,-0.9614145559072494,-93.73154113769532,-1.0,0.00020853697569691576,0.005400407248889392,0.9767035120725631,0.0,0.0,0.0,0.005604715866502375,0.0,0.0,0.0,1.7026817798614502,2913.0,96.00563721358776,1236.0,0.6027508090614887,291300,1.0,2900.0,-63.624515610889624,0.0
1.0,-0.9568644446134568,-93.72315856933594,-1.0,0.00023211716788864578,0.005375292139046112,0.9770747983455658,0.0,0.0,0.0,0.006669598174048588,0.0,0.0,0.0,1.7437081336975098,2914.0,99.40152895450592,1236.0,0.6027508090614887,291400,1.0,2900.0,-61.44023331212594,0.0
1.0,-0.9601326680183411,-93.72731887817383,-1.0,0.00021342958496461506,0.005356807060483313,0.9765906006097793,0.0,0.0,0.0,0.005930927162989974,0.0,0.0,0.0,1.747605800628662,2915.0,99.14705717563629,1236.0,0.6027508090614887,291500,1.0,2900.0,-57.49192643542507,0.0
1.0,-0.9873360216617584,-93.72279754638672,-1.0,6.758742143574637e-05,0.005334683056927363,0.9765750640630722,0.0,0.0,0.0,0.006771455066045746,0.0,0.0,0.0,1.7256200313568115,2916.0,97.9043675661087,1236.0,0.6027508090614887,291600,1.0,2900.0,-56.34015676731851,0.0
1.0,-1.001304541826248,-93.72670532226563,-1.0,-6.859210543552763e-06,0.005326338042811838,0.9766292399168015,0.0,0.0,0.0,0.005492935066577047,0.0,0.0,0.0,1.7243733406066895,2917.0,97.23716895282269,1236.0,0.6027508090614887,291700,1.0,2900.0,-56.91141012472951,0.0
1.0,-0.9603566300868988,-93.72591896057129,-1.0,0.00021096638129165514,0.005318450851185992,0.9761270803213119,0.0,0.0,0.0,0.007241563325515017,0.0,0.0,0.0,1.7288081645965576,2918.0,98.80675837397575,1236.0,0.6027508090614887,291800,1.0,2900.0,-63.625454954999,0.0
1.0,-0.9499099934101105,-93.70415046691895,-1.0,0.00026518558821408077,0.005292420916142354,0.9760620284080506,0.0,0.0,0.0,0.005473811436677352,0.0,0.0,0.0,1.7143630981445312,2919.0,99.40152895450592,1236.0,0.6027508090614887,291900,1.0,2900.0,-60.52702648296293,0.0
1.0,-1.0088603216409684,-93.72414817810059,-1.0,-4.672435537941055e-05,0.005276765655044314,0.9758897125720978,0.0,0.0,0.0,0.0065620937710627915,0.0,0.0,0.0,1.7709746360778809,2920.0,94.48360949754715,1236.0,0.6027508090614887,292000,1.0,2900.0,-63.89508645091547,0.0
1.0,-1.0311960643529892,-93.72057098388672,-1.0,-0.00016491547679834185,0.005288892998896476,0.9762460136413574,0.0,0.0,0.0,0.006090728155104443,0.0,0.0,0.0,195.90803956985474,2921.0,98.50769126415253,1236.0,0.608079186730872,292100,1.0,2900.0,-61.28853919673727,0.0
1.0,-0.9926549124717713,-93.72619361877442,-1.0,3.902021613612305e-05,0.005300185788013981,0.9761795514822006,0.0,0.0,0.0,0.005703575386432931,0.0,0.0,0.0,1.7782237529754639,2922.0,98.49978390336037,1246.0,0.608079186730872,292200,1.0,2950.0,-64.93093611264027,0.0
1.0,-1.003966264128685,-93.7359903717041,-1.0,-2.0954684441676363e-05,0.005294824592680764,0.9759746265411376,0.0,0.0,0.0,0.006134877093136311,0.0,0.0,0.0,1.7387454509735107,2923.0,99.2276583313942,1246.0,0.608079186730872,292300,1.0,2950.0,-59.7083014600877,0.0
1.0,-1.0387748795747758,-93.7385050201416,-1.0,-0.00020569772641465534,0.00530305772753903,0.975837560892105,0.0,0.0,0.0,0.0057470553054008635,0.0,0.0,0.0,1.7535672187805176,2924.0,96.7291319668293,1246.0,0.608079186730872,292400,1.0,2950.0,-60.57004351855974,0.0
1.0,-1.0301299113035203,-93.70308021545411,-1.0,-0.0001606190352140402,0.005332703200124074,0.9762163197994232,0.0,0.0,0.0,0.00675368124153465,0.0,0.0,0.0,1.7915399074554443,2925.0,96.26439410448074,1246.0,0.608079186730872,292500,1.0,2950.0,-59.52229589262607,0.0
1.0,-1.044240521788597,-93.67686264038086,-1.0,-0.00023689979395385307,0.005357720000539493,0.976589298248291,0.0,0.0,0.0,0.005376295438036322,0.0,0.0,0.0,1.8019886016845703,2926.0,98.71066853404045,1246.0,0.608079186730872,292600,1.0,2950.0,-66.5366602617149,0.0
1.0,-1.0514003765583038,-93.68323257446289,-1.0,-0.0002769738193092053,0.005392839601183339,0.9764659124612808,0.0,0.0,0.0,0.005569161293096841,0.0,0.0,0.0,1.782951831817627,2927.0,98.80653557181358,1246.0,0.608079186730872,292700,1.0,2950.0,-59.81561646685002,0.0
1.0,-1.0150078910589218,-93.7118515777588,-1.0,-8.118125952023547e-05,0.005413114424153416,0.9755198502540589,0.0,0.0,0.0,0.006119354938855395,0.0,0.0,0.0,1.7635984420776367,2928.0,95.06368373334408,1246.0,0.608079186730872,292800,1.0,2950.0,-60.37185446149984,0.0
1.0,-1.0485126781463623,-93.72197677612304,-1.0,-0.00026363047213635583,0.005434079314178702,0.9768634235858917,0.0,0.0,0.0,0.007963321967981756,0.0,0.0,0.0,1.7590792179107666,2929.0,94.25957570970058,1246.0,0.608079186730872,292900,1.0,2950.0,-59.193336926335114,0.0
1.0,-1.0381798028945923,-93.71867301940918,-1.0,-0.00020856088482105407,0.005466576708655481,0.9771858817338943,0.0,0.0,0.0,0.0048316350975073875,0.0,0.0,0.0,1.7794818878173828,2930.0,99.3934223651886,1246.0,0.608079186730872,293000,1.0,2950.0,-57.23968387058756,0.0
1.0,-1.012261433005333,-93.71471664428711,-1.0,-6.72001151178847e-05,0.005482886199769076,0.9774562734365463,0.0,0.0,0.0,0.00695587771711871,0.0,0.0,0.0,1.8951654434204102,2931.0,97.05163989961147,1246.0,0.608079186730872,293100,1.0,2950.0,-58.82358443642331,0.0
1.0,-1.00091124355793,-93.70242843627929,-1.0,-4.935912293149158e-06,0.0054909812298245785,0.9768288511037827,0.0,0.0,0.0,0.0069729997985996306,0.0,0.0,0.0,1.9623258113861084,2932.0,98.80653557181358,1246.0,0.608079186730872,293200,1.0,2950.0,-60.978796311765706,0.0
1.0,-0.9931683480739594,-93.72111976623535,-1.0,3.756223486561794e-05,0.005490791789549792,0.9776932430267334,0.0,0.0,0.0,0.005261021992191672,0.0,0.0,0.0,1.9869565963745117,2933.0,98.18509823083878,1246.0,0.608079186730872,293300,1.0,2950.0,-56.409689342074174,0.0
1.0,-1.0210581851005553,-93.73045066833497,-1.0,-0.00011562051346118096,0.005496831802335539,0.9772445374727249,0.0,0.0,0.0,0.006888856777222827,0.0,0.0,0.0,1.9860680103302002,2934.0,99.08777666091919,1246.0,0.608079186730872,293400,1.0,2950.0,-58.23777654025048,0.0
1.0,-0.9918004059791565,-93.72932060241699,-1.0,4.519736688962439e-05,0.005496280437491277,0.9774340170621872,0.0,0.0,0.0,0.005071158086648211,0.0,0.0,0.0,1.9586381912231445,2935.0,96.17343746125698,1246.0,0.608079186730872,293500,1.0,2950.0,-57.45209708373725,0.0
1.0,-1.0281374162435533,-93.72062942504883,-1.0,-0.00015486932827116107,0.0055059091323439915,0.9772349321842193,0.0,0.0,0.0,0.0067294229147955775,0.0,0.0,0.0,1.8676602840423584,2936.0,98.50088986754417,1246.0,0.608079186730872,293600,1.0,2950.0,-61.12815221073143,0.0
1.0,-1.0151635473966598,-93.71285758972168,-1.0,-8.366542284420576e-05,0.0055194485765922095,0.9771774327754974,0.0,0.0,0.0,0.005484417942352593,0.0,0.0,0.0,1.8659894466400146,2937.0,98.96944117546082,1246.0,0.608079186730872,293700,1.0,2950.0,-61.695905195581005,0.0
1.0,-1.0068301594257354,-93.71690711975097,-1.0,-3.766949947021203e-05,0.005531331746422709,0.976771799325943,0.0,0.0,0.0,0.00596917832037434,0.0,0.0,0.0,1.956660270690918,2938.0,97.37414783239365,1246.0,0.608079186730872,293800,1.0,2950.0,-59.25333604704743,0.0
1.0,-1.0084187757968903,-93.71447647094726,-1.0,-4.648728519896394e-05,0.00554240852572974,0.9765986973047256,0.0,0.0,0.0,0.005166419923771173,0.0,0.0,0.0,1.9834303855895996,2939.0,95.95874840021133,1246.0,0.608079186730872,293900,1.0,2950.0,-58.70759939121144,0.0
1.0,-1.0013437962532044,-93.72490966796875,-1.0,-7.410887410514988e-06,0.005543749621991099,0.9773688817024231,0.0,0.0,0.0,0.006491508142789826,0.0,0.0,0.0,1.972712516784668,2940.0,99.69906806945801,1246.0,0.608079186730872,294000,1.0,2950.0,-58.921514932900486,0.0
1.0,-0.9706169301271439,-93.72289070129395,-1.0,0.0001625669557870424,0.005529415564160412,0.9770977270603179,0.0,0.0,0.0,0.004293537231860683,0.0,0.0,0.0,1.9546785354614258,2941.0,97.05163989961147,1246.0,0.608079186730872,294100,1.0,2950.0,-58.61285705100378,0.0
1.0,-1.007999014854431,-93.71311790466308,-1.0,-4.404142397106625e-05,0.00552400996347171,0.9767289406061173,0.0,0.0,0.0,0.0060148740641307085,0.0,0.0,0.0,1.9506285190582275,2942.0,99.08777666091919,1246.0,0.608079186730872,294200,1.0,2950.0,-56.665467283225404,0.0
1.0,-0.994587779045105,-93.72066040039063,-1.0,3.003067715326324e-05,0.0055258047484882545,0.9781613355875015,0.0,0.0,0.0,0.0057910239254124465,0.0,0.0,0.0,1.9415004253387451,2943.0,99.69906806945801,1246.0,0.608079186730872,294300,1.0,2950.0,-58.42023963636027,0.0
1.0,-1.0111263650655746,-93.73409454345703,-1.0,-6.143432008684613e-05,0.00552280757564856,0.9773909199237824,0.0,0.0,0.0,0.0068697667331434785,0.0,0.0,0.0,1.9950146675109863,2944.0,96.7291319668293,1246.0,0.608079186730872,294400,1.0,2950.0,-59.332726736771505,0.0
1.0,-0.9783324706554413,-93.71931777954102,-1.0,0.00011968427570536732,0.005520307329357451,0.9779010939598084,0.0,0.0,0.0,0.0051619474217295645,0.0,0.0,0.0,1.9980168342590332,2945.0,96.10338592529297,1246.0,0.608079186730872,294500,1.0,2950.0,-61.004065485473525,0.0
1.0,-0.9969359445571899,-93.72021469116211,-1.0,1.6951138059084768e-05,0.005506471742400306,0.9779663753509521,0.0,0.0,0.0,0.005167773343855515,0.0,0.0,0.0,1.8848786354064941,2946.0,94.76104147732258,1246.0,0.608079186730872,294600,1.0,2950.0,-66.03500992274981,0.0
1.0,-1.0121207821369171,-93.72770698547363,-1.0,-6.676759370748187e-05,0.005513863903936264,0.9772332924604415,0.0,0.0,0.0,0.00531012041028589,0.0,0.0,0.0,1.757141351699829,2947.0,98.78213095664978,1246.0,0.608079186730872,294700,1.0,2950.0,-58.92054677983354,0.0
1.0,-1.0258125513792038,-93.72598754882813,-1.0,-0.00014264988883951445,0.005526560457996393,0.9781239026784897,0.0,0.0,0.0,0.005880007133819163,0.0,0.0,0.0,1.6929872035980225,2948.0,99.32131344079971,1246.0,0.608079186730872,294800,1.0,2950.0,-62.266185894937614,0.0
1.0,-1.0500535917282106,-93.73397666931152,-1.0,-0.00027809574223283564,0.005559495664874971,0.977448999285698,0.0,0.0,0.0,0.004840106971096247,0.0,0.0,0.0,1.6985282897949219,2949.0,98.80542960762978,1246.0,0.608079186730872,294900,1.0,2950.0,-62.53093833283229,0.0
1.0,-1.038935462832451,-93.75306770324707,-1.0,-0.000217771742354671,0.005595017949462476,0.9774420362710953,0.0,0.0,0.0,0.006052484399406239,0.0,0.0,0.0,1.7585608959197998,2950.0,95.77185785770416,1246.0,0.608079186730872,295000,1.0,2950.0,-61.55842004976089,0.0
1.0,-1.0667595893144608,-93.76105270385742,-1.0,-0.00037626474564603994,0.005636927766123198,0.9773563325405121,0.0,0.0,0.0,0.006638147163903341,0.0,0.0,0.0,1.7136056423187256,2951.0,97.91558365523815,1246.0,0.608079186730872,295100,1.0,2950.0,-57.439584479115524,0.0
1.0,-1.076980339884758,-93.77604209899903,-1.0,-0.00043824058804602827,0.005696340254958801,0.9773828721046448,0.0,0.0,0.0,0.004762765059713275,0.0,0.0,0.0,1.7234139442443848,2952.0,99.102035343647,1246.0,0.608079186730872,295200,1.0,2950.0,-58.453679452088934,0.0
1.0,-1.0273390132188798,-93.78183219909668,-1.0,-0.00015680311163123405,0.005739719994730058,0.9779062819480896,0.0,0.0,0.0,0.005431641960749403,0.0,0.0,0.0,1.746885061264038,2953.0,94.92680551111698,1246.0,0.608079186730872,295300,1.0,2950.0,-62.285656960073695,0.0
1.0,-1.0199802595376968,-93.77655540466309,-1.0,-0.00011499492651637411,0.0057577700829800635,0.9780273956060409,0.0,0.0,0.0,0.00706989937578328,0.0,0.0,0.0,1.7203006744384766,2954.0,97.30429224669933,1246.0,0.608079186730872,295400,1.0,2950.0,-57.35425630754626,0.0
1.0,-0.99934017598629,-93.78500999450684,-1.0,3.93927251934656e-06,0.005760936593523026,0.9770840275287628,0.0,0.0,0.0,0.005343801665585488,0.0,0.0,0.0,1.7678649425506592,2955.0,97.91558365523815,1246.0,0.608079186730872,295500,1.0,2950.0,-57.65287039636835,0.0
1.0,-1.0467612361907959,-93.79628204345703,-1.0,-0.00027034940796511365,0.005781297024883694,0.9771925055980683,0.0,0.0,0.0,0.0037377923587337135,0.0,0.0,0.0,1.7267708778381348,2956.0,94.22211752831936,1246.0,0.608079186730872,295600,1.0,2950.0,-64.89537890418244,0.0
1.0,-1.002077928185463,-93.77731033325195,-1.0,-1.1859057831316023e-05,0.005797380374521108,0.9767767494916916,0.0,0.0,0.0,0.0077187145687639715,0.0,0.0,0.0,1.7667222023010254,2957.0,98.97119364142418,1246.0,0.608079186730872,295700,1.0,2950.0,-62.80361594135835,0.0
1.0,-0.9828878128528595,-93.80008094787598,-1.0,9.9331174933468e-05,0.005798519937942568,0.9773091065883637,0.0,0.0,0.0,0.004051784246694296,0.0,0.0,0.0,1.767488956451416,2958.0,97.60993795096874,1246.0,0.608079186730872,295800,1.0,2950.0,-57.46403357821775,0.0
1.0,-1.0069688445329665,-93.80301345825195,-1.0,-4.0322608256246895e-05,0.005798556297580095,0.9771832203865052,0.0,0.0,0.0,0.006062858897494152,0.0,0.0,0.0,1.7657783031463623,2959.0,96.99913811683655,1246.0,0.608079186730872,295900,1.0,2950.0,-62.7396040652585,0.0
1.0,-1.0212291991710662,-93.7777375793457,-1.0,-0.00012320194189669565,0.0058075950104734516,0.9773305839300156,0.0,0.0,0.0,0.006398719846038148,0.0,0.0,0.0,1.7563567161560059,2960.0,99.27508687973022,1246.0,0.608079186730872,296000,1.0,2950.0,-60.836873704993316,0.0
1.0,-0.9948230695724487,-93.78440971374512,-1.0,3.0146651188260875e-05,0.005811074794927406,0.9774552822113037,0.0,0.0,0.0,0.006019810128491372,0.0,0.0,0.0,1.7619922161102295,2961.0,99.32131344079971,1246.0,0.608079186730872,296100,1.0,2950.0,-61.12489092229492,0.0
1.0,-1.0215652173757552,-93.77602447509766,-1.0,-0.00012540202555101133,0.0058157567646721815,0.9768201041221619,0.0,0.0,0.0,0.00630108384997584,0.0,0.0,0.0,1.757723093032837,2962.0,98.7963896393776,1246.0,0.608079186730872,296200,1.0,2950.0,-58.76143976760137,0.0
